"customerid","age","gender","tenure","usage_frequency","support_calls","payment_delay","subscription_type","contract_length","total_spend","last_interaction","churn","risk_score"
"42923.0",38,"Female",42,26,10,0,"Premium","Monthly","141.00",24,1,3
"42927.0",40,"Male",19,1,5,2,"Standard","Quarterly","254.00",18,1,3
"42928.0",37,"Male",33,26,5,11,"Basic","Monthly","682.00",28,1,3
"42931.0",62,"Female",18,4,0,20,"Premium","Annual","161.00",22,1,3
"42932.0",55,"Female",26,10,9,6,"Standard","Monthly","922.00",1,1,3
"42934.0",30,"Male",42,1,7,8,"Premium","Quarterly","493.00",24,1,3
"42936.0",28,"Female",28,1,6,15,"Basic","Annual","713.00",12,1,3
"42937.0",21,"Male",38,6,3,13,"Basic","Monthly","377.00",22,1,3
"42938.0",37,"Female",59,21,8,23,"Premium","Annual","492.00",17,1,3
"42941.0",19,"Female",56,19,10,23,"Standard","Monthly","829.00",8,1,3
"42946.0",24,"Female",42,10,10,27,"Basic","Annual","668.00",11,1,3
"42950.0",21,"Male",53,14,4,23,"Basic","Monthly","832.00",17,1,3
"42956.0",38,"Male",18,16,8,19,"Standard","Monthly","397.00",2,1,3
"42966.0",53,"Male",49,6,4,22,"Basic","Annual","634.00",17,1,3
"42971.0",34,"Male",44,3,8,26,"Standard","Annual","133.00",7,1,3
"42972.0",27,"Female",40,4,8,10,"Standard","Monthly","287.00",5,1,3
"42976.0",37,"Female",19,12,10,4,"Standard","Monthly","406.00",30,1,3
"42977.0",50,"Female",37,27,10,16,"Premium","Annual","301.00",29,1,3
"42981.0",41,"Male",23,12,5,23,"Basic","Annual","739.00",22,1,3
"42982.0",59,"Female",57,18,9,19,"Premium","Monthly","921.00",5,1,3
"42988.0",49,"Female",50,5,3,30,"Premium","Annual","326.00",26,1,3
"42993.0",29,"Female",37,18,10,29,"Basic","Quarterly","599.00",29,1,3
"42994.0",35,"Male",60,24,6,7,"Standard","Monthly","883.00",23,1,3
"42996.0",50,"Female",56,9,5,21,"Premium","Quarterly","127.00",15,1,3
"43000.0",40,"Female",8,16,7,20,"Premium","Quarterly","704.00",25,1,3
"43003.0",21,"Male",18,24,6,18,"Premium","Annual","799.00",22,1,3
"43007.0",27,"Female",56,21,5,8,"Basic","Monthly","457.00",20,1,3
"43009.0",51,"Female",24,6,4,23,"Standard","Quarterly","730.00",22,1,3
"43013.0",24,"Male",11,7,6,1,"Standard","Monthly","911.00",4,1,3
"43014.0",52,"Female",25,19,9,18,"Basic","Quarterly","169.00",22,1,3
"43015.0",37,"Male",55,10,3,6,"Standard","Monthly","412.00",21,1,3
"43023.0",30,"Female",8,22,8,24,"Basic","Monthly","726.00",10,1,3
"43024.0",49,"Male",22,23,5,19,"Premium","Annual","988.00",25,1,3
"43027.0",39,"Male",34,9,10,20,"Premium","Quarterly","378.00",7,1,3
"43033.0",20,"Female",43,2,10,17,"Standard","Annual","906.00",12,1,3
"43037.0",39,"Male",31,26,5,17,"Premium","Quarterly","681.00",18,1,3
"43041.0",48,"Male",31,10,7,9,"Standard","Monthly","178.00",5,1,3
"43042.0",56,"Male",34,26,4,21,"Basic","Monthly","779.00",21,1,3
"43043.0",57,"Female",4,22,4,28,"Premium","Monthly","130.00",20,1,3
"43049.0",64,"Female",7,26,8,24,"Basic","Quarterly","397.00",30,1,3
"43056.0",50,"Male",44,29,9,17,"Basic","Monthly","822.00",13,1,3
"43060.0",32,"Male",49,3,0,7,"Basic","Monthly","668.00",21,1,3
"43063.0",36,"Male",14,4,2,18,"Basic","Quarterly","672.00",17,1,3
"43070.0",47,"Male",51,19,3,22,"Basic","Monthly","669.00",22,1,3
"43072.0",35,"Male",33,6,3,22,"Premium","Monthly","932.00",15,1,3
"43077.0",51,"Female",58,21,10,13,"Premium","Monthly","940.00",28,1,3
"43083.0",62,"Female",8,10,5,17,"Basic","Quarterly","543.00",3,1,3
"43088.0",34,"Female",58,19,8,13,"Basic","Monthly","680.00",26,1,3
"43098.0",21,"Female",37,3,7,30,"Premium","Annual","627.00",11,1,3
"43103.0",31,"Male",23,13,10,7,"Premium","Monthly","581.00",26,1,3
"43104.0",24,"Female",32,5,7,1,"Basic","Monthly","919.00",11,1,3
"43107.0",65,"Female",29,22,10,20,"Standard","Monthly","782.00",12,1,3
"43109.0",24,"Male",16,9,6,1,"Basic","Annual","551.00",22,1,3
"43112.0",59,"Female",22,9,6,16,"Basic","Quarterly","582.00",10,1,3
"43113.0",58,"Female",38,20,2,30,"Basic","Monthly","851.00",18,1,3
"43114.0",49,"Female",34,22,9,25,"Premium","Quarterly","486.00",25,1,3
"43115.0",59,"Female",35,24,1,16,"Standard","Monthly","513.00",28,1,3
"43118.0",35,"Female",2,27,5,19,"Premium","Annual","850.00",26,1,3
"43119.0",63,"Male",22,6,10,0,"Standard","Monthly","314.00",15,1,3
"43124.0",50,"Female",41,16,0,16,"Basic","Monthly","547.00",30,1,3
"43130.0",27,"Male",50,26,4,28,"Premium","Monthly","333.00",23,1,3
"43137.0",40,"Male",16,28,5,3,"Basic","Monthly","441.00",29,1,3
"43138.0",60,"Male",17,29,8,14,"Premium","Monthly","876.00",23,1,3
"43139.0",28,"Female",23,20,10,24,"Premium","Annual","950.00",26,1,3
"43141.0",29,"Male",50,5,6,6,"Premium","Quarterly","892.00",26,1,3
"43143.0",39,"Male",17,3,10,8,"Basic","Quarterly","970.00",28,1,3
"43144.0",41,"Female",40,10,2,29,"Standard","Monthly","506.00",13,1,3
"43146.0",36,"Male",32,4,1,4,"Standard","Monthly","170.00",17,1,3
"43156.0",20,"Female",38,15,9,14,"Premium","Monthly","438.00",20,1,3
"43159.0",50,"Male",35,9,7,5,"Standard","Quarterly","627.00",25,1,3
"43162.0",64,"Male",7,25,6,25,"Standard","Quarterly","464.00",22,1,3
"43168.0",47,"Female",13,4,0,22,"Premium","Quarterly","292.00",20,1,3
"43170.0",29,"Male",2,16,2,23,"Premium","Monthly","860.00",16,1,3
"43171.0",35,"Female",27,14,2,15,"Basic","Monthly","366.00",23,1,3
"43177.0",57,"Female",19,10,4,22,"Basic","Monthly","371.00",2,1,3
"43182.0",57,"Female",4,6,10,7,"Basic","Quarterly","113.00",17,1,3
"43183.0",19,"Male",58,21,3,15,"Basic","Monthly","754.00",29,1,3
"43188.0",52,"Male",32,27,2,21,"Standard","Monthly","911.00",24,1,3
"43191.0",43,"Male",42,11,6,30,"Basic","Monthly","992.00",13,1,3
"43192.0",31,"Female",34,5,6,23,"Premium","Annual","530.00",13,1,3
"43201.0",65,"Female",18,25,8,16,"Standard","Quarterly","830.00",25,1,3
"43204.0",61,"Female",3,26,8,22,"Premium","Quarterly","507.00",18,1,3
"43205.0",53,"Female",33,20,7,24,"Premium","Annual","181.00",17,1,3
"43207.0",64,"Female",18,5,6,13,"Basic","Quarterly","739.00",18,1,3
"43212.0",55,"Male",13,10,2,18,"Basic","Monthly","103.00",13,1,3
"43213.0",40,"Male",45,4,3,16,"Basic","Monthly","189.00",6,1,3
"43220.0",22,"Female",15,12,9,6,"Basic","Monthly","492.00",16,1,3
"43225.0",46,"Female",26,9,8,14,"Basic","Annual","446.00",18,1,3
"43228.0",43,"Female",17,10,6,10,"Basic","Quarterly","933.00",23,1,3
"43230.0",35,"Male",22,6,2,5,"Basic","Monthly","263.00",22,1,3
"43233.0",23,"Female",59,29,8,10,"Premium","Monthly","669.00",24,1,3
"43238.0",50,"Female",7,24,9,4,"Premium","Monthly","814.00",18,1,3
"43239.0",41,"Male",15,10,3,9,"Premium","Monthly","950.00",16,1,3
"43245.0",18,"Female",37,21,7,8,"Basic","Monthly","954.00",21,1,3
"43246.0",58,"Female",18,13,10,15,"Basic","Annual","594.00",16,1,3
"43250.0",24,"Male",56,26,9,15,"Premium","Annual","129.00",23,1,3
"43251.0",52,"Female",22,2,3,4,"Basic","Monthly","263.00",30,1,3
"43260.0",59,"Female",34,19,6,23,"Premium","Quarterly","565.00",24,1,3
"43261.0",40,"Male",7,20,0,24,"Basic","Monthly","701.00",28,1,3
"43262.0",26,"Female",52,26,8,26,"Premium","Quarterly","329.00",25,1,3
"43265.0",18,"Female",12,6,5,13,"Premium","Monthly","968.00",1,1,3
"43275.0",24,"Female",20,2,10,11,"Basic","Monthly","929.00",1,1,3
"43279.0",41,"Female",8,21,6,29,"Standard","Quarterly","940.00",29,1,3
"43287.0",60,"Female",36,6,9,17,"Basic","Annual","992.00",14,1,3
"43288.0",53,"Male",10,13,9,15,"Basic","Quarterly","414.00",30,1,3
"43291.0",19,"Female",3,9,0,2,"Basic","Monthly","282.00",18,1,3
"43295.0",30,"Male",25,11,10,26,"Basic","Annual","609.00",28,1,3
"43297.0",58,"Male",57,18,10,25,"Premium","Quarterly","764.00",20,1,3
"43300.0",49,"Female",1,9,7,6,"Basic","Monthly","800.00",4,1,3
"43301.0",39,"Male",32,6,9,18,"Basic","Quarterly","365.00",7,1,3
"43302.0",57,"Female",9,19,5,6,"Standard","Monthly","331.00",17,1,3
"43305.0",43,"Female",10,6,3,29,"Premium","Quarterly","544.00",27,1,3
"43306.0",35,"Female",6,1,6,22,"Premium","Quarterly","504.00",8,1,3
"43309.0",35,"Female",11,9,5,14,"Standard","Monthly","346.00",6,1,3
"43310.0",35,"Female",52,3,8,21,"Premium","Quarterly","261.00",3,1,3
"43313.0",62,"Male",23,9,2,30,"Premium","Annual","353.00",17,1,3
"43314.0",54,"Female",57,27,7,21,"Standard","Quarterly","625.00",25,1,3
"43315.0",23,"Female",57,10,1,19,"Basic","Quarterly","276.00",22,1,3
"43317.0",39,"Female",7,23,2,17,"Premium","Monthly","269.00",20,1,3
"43318.0",39,"Male",9,30,10,24,"Standard","Quarterly","836.00",24,1,3
"43321.0",65,"Female",57,17,9,21,"Basic","Monthly","556.00",13,1,3
"43322.0",26,"Female",54,16,9,29,"Standard","Quarterly","664.00",22,1,3
"43323.0",29,"Male",33,10,7,10,"Standard","Quarterly","780.00",22,1,3
"43324.0",18,"Male",27,28,10,27,"Standard","Quarterly","812.00",28,1,3
"43325.0",31,"Female",17,15,6,15,"Premium","Quarterly","136.00",29,1,3
"43330.0",38,"Female",36,14,8,24,"Basic","Annual","347.00",24,1,3
"43331.0",39,"Male",17,19,7,25,"Standard","Annual","965.00",17,1,3
"43334.0",44,"Male",48,23,8,15,"Premium","Annual","489.00",23,1,3
"43339.0",38,"Female",17,27,8,0,"Standard","Monthly","337.00",24,1,3
"43342.0",37,"Female",4,18,2,27,"Premium","Monthly","940.00",19,1,3
"43344.0",32,"Female",13,7,0,19,"Premium","Annual","667.00",24,1,3
"43347.0",57,"Male",10,12,8,26,"Basic","Annual","354.00",16,1,3
"43352.0",27,"Male",58,19,7,29,"Basic","Quarterly","866.00",25,1,3
"43353.0",31,"Female",48,14,7,15,"Premium","Monthly","928.00",7,1,3
"43361.0",26,"Female",8,4,5,8,"Standard","Quarterly","452.00",16,1,3
"43362.0",44,"Female",42,5,0,19,"Standard","Monthly","519.00",15,1,3
"43364.0",35,"Male",14,14,6,15,"Standard","Monthly","165.00",10,1,3
"43367.0",48,"Male",45,24,9,27,"Basic","Quarterly","303.00",22,1,3
"43370.0",49,"Male",42,5,6,5,"Premium","Annual","959.00",28,1,3
"43381.0",56,"Male",54,28,10,29,"Basic","Monthly","385.00",5,1,3
"43384.0",20,"Female",41,6,5,21,"Standard","Quarterly","574.00",15,1,3
"43386.0",24,"Female",7,26,8,22,"Premium","Annual","346.00",24,1,3
"43387.0",37,"Male",30,7,8,13,"Premium","Annual","716.00",28,1,3
"43389.0",49,"Female",9,3,7,5,"Premium","Annual","849.00",20,1,3
"43402.0",26,"Female",39,6,4,29,"Basic","Monthly","187.00",11,1,3
"43403.0",46,"Female",57,27,8,19,"Premium","Monthly","383.00",14,1,3
"43412.0",23,"Female",48,7,5,5,"Premium","Monthly","200.00",8,1,3
"43414.0",64,"Male",6,6,10,22,"Standard","Quarterly","632.00",3,1,3
"43418.0",21,"Male",28,1,6,13,"Basic","Monthly","680.00",9,1,3
"43419.0",35,"Male",2,4,8,24,"Premium","Annual","641.00",4,1,3
"43436.0",50,"Female",58,7,9,4,"Basic","Monthly","961.00",11,1,3
"43439.0",29,"Male",21,13,9,21,"Basic","Quarterly","243.00",21,1,3
"43446.0",55,"Male",44,8,2,9,"Basic","Monthly","706.00",27,1,3
"43454.0",30,"Male",51,12,8,21,"Premium","Monthly","806.00",10,1,3
"43455.0",33,"Male",45,26,5,29,"Standard","Monthly","295.00",14,1,3
"43456.0",20,"Female",13,22,5,3,"Standard","Monthly","229.00",28,1,3
"43457.0",56,"Male",53,4,9,18,"Premium","Quarterly","685.00",13,1,3
"43459.0",28,"Female",27,16,10,10,"Premium","Monthly","490.00",21,1,3
"43465.0",62,"Male",2,6,6,6,"Premium","Quarterly","668.00",16,1,3
"43466.0",25,"Male",26,11,10,19,"Basic","Monthly","524.00",2,1,3
"43470.0",45,"Female",10,5,0,21,"Basic","Annual","523.00",18,1,3
"43472.0",37,"Female",14,24,6,26,"Standard","Monthly","853.00",14,1,3
"43474.0",51,"Male",16,25,10,18,"Basic","Quarterly","129.00",21,1,3
"43475.0",32,"Male",16,3,8,24,"Standard","Annual","148.00",12,1,3
"43476.0",32,"Female",43,16,7,29,"Standard","Monthly","346.00",15,1,3
"43483.0",25,"Female",9,5,7,21,"Basic","Annual","873.00",13,1,3
"43491.0",38,"Male",28,9,0,19,"Premium","Monthly","660.00",10,1,3
"43492.0",52,"Female",52,10,1,23,"Basic","Annual","860.00",28,1,3
"43495.0",32,"Female",36,7,1,29,"Basic","Monthly","244.00",5,1,3
"43500.0",60,"Male",41,4,9,11,"Premium","Quarterly","858.00",20,1,3
"43508.0",40,"Female",40,15,7,17,"Standard","Annual","949.00",28,1,3
"43509.0",22,"Female",38,4,7,24,"Premium","Annual","319.00",5,1,3
"43513.0",29,"Female",8,6,4,2,"Premium","Monthly","486.00",18,1,3
"43521.0",18,"Male",59,5,2,13,"Premium","Monthly","755.00",28,1,3
"43522.0",62,"Female",13,26,8,18,"Standard","Quarterly","476.00",28,1,3
"43525.0",37,"Male",55,4,9,18,"Premium","Quarterly","490.00",1,1,3
"43527.0",33,"Male",24,13,6,20,"Basic","Annual","854.00",21,1,3
"43544.0",33,"Female",3,2,6,1,"Standard","Annual","233.00",17,1,3
"43545.0",18,"Female",56,10,1,27,"Premium","Annual","380.00",28,1,3
"43547.0",18,"Male",30,2,4,26,"Premium","Quarterly","555.00",23,1,3
"43562.0",31,"Male",29,1,2,27,"Standard","Annual","590.00",28,1,3
"43567.0",29,"Male",57,3,2,28,"Basic","Quarterly","897.00",17,1,3
"43572.0",36,"Male",10,8,7,2,"Premium","Annual","666.00",18,1,3
"43573.0",46,"Female",37,1,2,14,"Premium","Monthly","691.00",23,1,3
"43574.0",26,"Male",32,4,3,11,"Basic","Monthly","224.00",23,1,3
"43575.0",22,"Male",18,1,6,10,"Premium","Annual","722.00",18,1,3
"43580.0",45,"Female",8,3,0,28,"Basic","Monthly","641.00",8,1,3
"43585.0",46,"Male",33,21,5,12,"Premium","Monthly","276.00",16,1,3
"43592.0",62,"Male",56,5,8,16,"Basic","Annual","121.00",5,1,3
"43593.0",55,"Male",3,16,0,24,"Basic","Monthly","841.00",29,1,3
"43596.0",55,"Male",38,6,8,0,"Standard","Monthly","931.00",14,1,3
"43602.0",47,"Male",4,16,10,24,"Standard","Quarterly","455.00",18,1,3
"43605.0",58,"Male",16,19,9,20,"Basic","Annual","509.00",22,1,3
"43610.0",30,"Female",57,3,0,23,"Standard","Monthly","244.00",13,1,3
"43611.0",56,"Male",1,5,9,4,"Premium","Annual","866.00",21,1,3
"43612.0",41,"Female",37,17,9,23,"Standard","Monthly","460.00",11,1,3
"43615.0",26,"Female",38,13,6,20,"Basic","Annual","811.00",28,1,3
"43617.0",26,"Male",19,25,9,15,"Premium","Quarterly","811.00",21,1,3
"43620.0",27,"Male",49,21,7,17,"Basic","Annual","686.00",18,1,3
"43621.0",22,"Male",5,27,7,3,"Standard","Monthly","867.00",25,1,3
"43623.0",18,"Male",54,17,6,25,"Basic","Quarterly","752.00",17,1,3
"43626.0",56,"Male",16,3,7,2,"Premium","Quarterly","924.00",16,1,3
"43631.0",22,"Female",6,25,7,9,"Basic","Monthly","851.00",23,1,3
"43634.0",64,"Male",22,9,10,23,"Standard","Annual","960.00",8,1,3
"43636.0",64,"Female",42,15,9,15,"Premium","Quarterly","109.00",28,1,3
"43640.0",28,"Female",26,16,8,18,"Basic","Quarterly","419.00",20,1,3
"43645.0",63,"Female",13,30,7,7,"Standard","Monthly","757.00",19,1,3
"43647.0",60,"Female",5,1,9,14,"Basic","Quarterly","760.00",17,1,3
"43650.0",24,"Female",21,20,7,18,"Premium","Monthly","539.00",6,1,3
"43651.0",50,"Female",41,28,5,21,"Basic","Annual","244.00",16,1,3
"43652.0",39,"Female",5,9,9,22,"Standard","Annual","399.00",4,1,3
"43659.0",62,"Female",7,3,0,30,"Standard","Monthly","949.00",12,1,3
"43660.0",26,"Male",50,24,9,19,"Standard","Annual","166.00",25,1,3
"43661.0",33,"Male",60,24,8,21,"Basic","Monthly","809.00",10,1,3
"43665.0",47,"Female",25,8,6,15,"Premium","Quarterly","900.00",12,1,3
"43673.0",51,"Male",40,19,8,18,"Basic","Monthly","217.00",5,1,3
"43681.0",58,"Female",23,13,7,23,"Premium","Quarterly","205.00",20,1,3
"43682.0",27,"Female",39,2,1,8,"Standard","Monthly","955.00",20,1,3
"43688.0",44,"Male",42,26,5,20,"Basic","Annual","419.00",26,1,3
"43699.0",57,"Female",29,21,7,27,"Premium","Annual","251.00",23,1,3
"43705.0",54,"Male",60,4,0,30,"Basic","Quarterly","366.00",18,1,3
"43714.0",28,"Male",51,7,9,25,"Premium","Annual","631.00",13,1,3
"43715.0",22,"Male",11,23,5,20,"Standard","Monthly","637.00",8,1,3
"43720.0",63,"Female",24,21,8,11,"Premium","Monthly","152.00",26,1,3
"43734.0",21,"Male",46,29,2,26,"Premium","Monthly","978.00",17,1,3
"43737.0",41,"Male",26,2,4,12,"Standard","Monthly","300.00",25,1,3
"43743.0",40,"Female",55,16,7,25,"Standard","Quarterly","114.00",18,1,3
"43753.0",23,"Male",49,2,8,13,"Premium","Monthly","888.00",9,1,3
"43754.0",63,"Male",11,7,6,9,"Basic","Monthly","415.00",7,1,3
"43762.0",38,"Female",38,24,8,29,"Basic","Annual","899.00",23,1,3
"43764.0",45,"Female",12,20,8,30,"Basic","Monthly","289.00",1,1,3
"43767.0",65,"Female",29,23,8,17,"Premium","Quarterly","825.00",27,1,3
"43773.0",43,"Female",28,15,7,26,"Basic","Annual","794.00",21,1,3
"43778.0",25,"Male",40,6,2,14,"Standard","Monthly","738.00",25,1,3
"43796.0",44,"Female",11,13,10,4,"Standard","Monthly","905.00",22,1,3
"43798.0",43,"Female",15,29,8,3,"Standard","Monthly","185.00",28,1,3
"43801.0",47,"Male",15,17,10,28,"Standard","Quarterly","585.00",28,1,3
"43803.0",37,"Female",21,12,3,18,"Premium","Monthly","415.00",20,1,3
"43804.0",56,"Female",28,8,6,1,"Basic","Annual","792.00",25,1,3
"43805.0",19,"Female",45,26,7,21,"Premium","Quarterly","402.00",17,1,3
"43809.0",41,"Male",38,21,8,27,"Basic","Monthly","712.00",9,1,3
"43814.0",25,"Female",35,9,1,18,"Standard","Monthly","827.00",4,1,3
"43816.0",33,"Female",8,26,5,4,"Standard","Monthly","609.00",23,1,3
"43824.0",42,"Female",19,24,6,5,"Basic","Monthly","360.00",27,1,3
"43826.0",47,"Male",10,24,9,17,"Standard","Quarterly","759.00",18,1,3
"43827.0",41,"Male",26,19,7,24,"Premium","Annual","968.00",21,1,3
"43828.0",23,"Male",22,4,9,17,"Basic","Quarterly","589.00",14,1,3
"43829.0",64,"Female",11,12,5,4,"Standard","Monthly","499.00",19,1,3
"43833.0",46,"Male",29,19,8,12,"Premium","Monthly","418.00",18,1,3
"43840.0",56,"Female",52,4,8,0,"Premium","Annual","855.00",27,1,3
"43842.0",59,"Male",23,1,9,28,"Standard","Quarterly","788.00",5,1,3
"43845.0",29,"Male",58,20,1,19,"Standard","Monthly","938.00",30,1,3
"43848.0",26,"Female",11,9,4,28,"Premium","Quarterly","190.00",16,1,3
"43850.0",59,"Male",19,15,9,18,"Basic","Monthly","322.00",12,1,3
"43852.0",65,"Male",57,16,7,29,"Basic","Quarterly","370.00",18,1,3
"43853.0",44,"Female",42,15,7,29,"Standard","Annual","326.00",25,1,3
"43854.0",26,"Female",2,3,4,25,"Basic","Monthly","323.00",8,1,3
"43855.0",19,"Female",16,28,1,27,"Standard","Monthly","914.00",20,1,3
"43862.0",37,"Female",49,15,8,22,"Premium","Quarterly","555.00",30,1,3
"43864.0",22,"Male",16,12,2,18,"Basic","Monthly","811.00",18,1,3
"43866.0",30,"Female",18,9,5,8,"Standard","Quarterly","283.00",28,1,3
"43873.0",38,"Male",54,28,10,17,"Standard","Monthly","448.00",4,1,3
"43875.0",36,"Male",5,6,5,14,"Premium","Monthly","104.00",9,1,3
"43878.0",55,"Female",60,3,10,24,"Basic","Quarterly","909.00",4,1,3
"43883.0",22,"Female",38,2,9,29,"Premium","Annual","929.00",10,1,3
"43885.0",52,"Male",29,3,1,15,"Basic","Annual","568.00",17,1,3
"43888.0",47,"Female",32,30,2,22,"Standard","Monthly","719.00",19,1,3
"43889.0",26,"Male",19,27,10,30,"Standard","Quarterly","478.00",23,1,3
"43890.0",31,"Female",15,3,9,17,"Basic","Annual","774.00",12,1,3
"43895.0",40,"Male",31,28,7,23,"Standard","Monthly","985.00",5,1,3
"43898.0",34,"Male",30,7,3,27,"Premium","Annual","213.00",21,1,3
"43901.0",33,"Male",17,8,7,22,"Premium","Annual","629.00",4,1,3
"43903.0",63,"Male",1,8,1,17,"Basic","Monthly","537.00",15,1,3
"43905.0",48,"Female",52,6,9,18,"Basic","Annual","837.00",2,1,3
"43917.0",51,"Female",52,13,10,22,"Standard","Quarterly","801.00",19,1,3
"43920.0",33,"Male",39,10,8,29,"Premium","Annual","482.00",1,1,3
"43925.0",48,"Female",46,29,4,22,"Premium","Monthly","281.00",25,1,3
"43929.0",58,"Male",51,20,8,18,"Premium","Quarterly","115.00",30,1,3
"43931.0",39,"Male",39,25,1,24,"Basic","Monthly","623.00",26,1,3
"43933.0",21,"Male",9,2,8,1,"Standard","Quarterly","644.00",16,1,3
"43935.0",64,"Male",40,7,8,21,"Standard","Quarterly","703.00",10,1,3
"43937.0",49,"Male",60,11,7,21,"Premium","Quarterly","532.00",22,1,3
"43940.0",58,"Male",21,11,7,16,"Basic","Annual","601.00",26,1,3
"43946.0",38,"Female",1,29,9,16,"Standard","Monthly","812.00",13,1,3
"43948.0",65,"Female",56,6,5,14,"Standard","Quarterly","427.00",23,1,3
"43950.0",62,"Male",22,28,6,28,"Premium","Quarterly","221.00",21,1,3
"43956.0",54,"Female",18,9,3,25,"Standard","Annual","475.00",26,1,3
"43957.0",30,"Male",60,16,10,14,"Premium","Monthly","390.00",17,1,3
"43958.0",63,"Female",14,29,5,24,"Standard","Quarterly","374.00",16,1,3
"43960.0",64,"Female",41,7,6,17,"Premium","Annual","676.00",13,1,3
"43961.0",37,"Female",28,5,5,17,"Standard","Annual","422.00",4,1,3
"43967.0",21,"Male",6,8,9,8,"Premium","Quarterly","842.00",27,1,3
"43969.0",42,"Male",28,15,10,9,"Premium","Monthly","453.00",24,1,3
"43970.0",39,"Female",48,14,0,29,"Premium","Monthly","601.00",27,1,3
"43974.0",22,"Female",35,20,7,20,"Premium","Monthly","614.00",3,1,3
"43975.0",64,"Male",3,1,1,19,"Standard","Quarterly","280.00",20,1,3
"43977.0",26,"Male",9,20,6,23,"Premium","Annual","629.00",27,1,3
"43983.0",53,"Male",28,8,4,19,"Basic","Quarterly","880.00",16,1,3
"43984.0",21,"Female",4,7,6,29,"Basic","Quarterly","677.00",4,1,3
"43985.0",49,"Male",23,13,8,20,"Standard","Annual","922.00",19,1,3
"43994.0",40,"Male",11,4,9,17,"Standard","Quarterly","411.00",12,1,3
"43995.0",38,"Female",32,10,6,15,"Premium","Quarterly","867.00",4,1,3
"44000.0",42,"Male",19,4,4,30,"Premium","Annual","722.00",27,1,3
"44002.0",27,"Male",46,7,7,11,"Standard","Monthly","608.00",5,1,3
"44013.0",46,"Female",14,5,7,23,"Standard","Annual","394.00",5,1,3
"44015.0",22,"Male",26,24,9,24,"Basic","Annual","965.00",27,1,3
"44017.0",18,"Female",24,12,7,7,"Premium","Monthly","622.00",19,1,3
"44020.0",51,"Male",27,6,5,10,"Basic","Annual","245.00",24,1,3
"44024.0",46,"Male",58,23,0,18,"Premium","Monthly","150.00",25,1,3
"44029.0",35,"Female",54,29,8,17,"Standard","Annual","693.00",25,1,3
"44037.0",33,"Female",58,19,6,7,"Basic","Monthly","366.00",25,1,3
"44038.0",65,"Female",35,9,7,11,"Standard","Annual","135.00",21,1,3
"44042.0",52,"Female",41,22,9,23,"Premium","Quarterly","783.00",28,1,3
"44054.0",37,"Female",32,15,6,26,"Premium","Annual","663.00",30,1,3
"44056.0",18,"Female",29,18,5,25,"Standard","Annual","188.00",28,1,3
"44060.0",29,"Female",47,23,4,30,"Standard","Monthly","502.00",27,1,3
"44062.0",23,"Male",10,26,5,14,"Basic","Monthly","787.00",26,1,3
"44064.0",25,"Female",47,1,0,7,"Premium","Monthly","248.00",24,1,3
"44065.0",33,"Female",22,3,0,15,"Basic","Monthly","520.00",14,1,3
"44068.0",48,"Male",48,4,5,16,"Premium","Annual","217.00",10,1,3
"44069.0",52,"Male",1,10,7,18,"Standard","Annual","156.00",4,1,3
"44075.0",39,"Male",9,22,9,18,"Standard","Annual","393.00",17,1,3
"44076.0",32,"Female",42,9,8,24,"Premium","Annual","634.00",5,1,3
